X,Y,Z,Vp,Vs,ro,E,Vp_Vs,Pr
18,-4,-10,4584.207692,2450.492308,2595.001764,40514244925,1.870729273,0.299970236
19,-4,-10,4564.9,2415.8,2590.573394,39475008344,1.889601788,0.305492497
20,-4,-10,4521.74,2389.4,2580.674312,38493027231,1.892416506,0.306294667
21,-4,-10,4457.5,2369.6,2565.940367,37547841450,1.881119176,0.303041772
22,-4,-10,4379.1,2356.6,2547.958716,36682229219,1.858227956,0.296168883
23,-4,-10,4297.7,2351.5,2529.288991,35981356451,1.827641931,0.286349897
24,-4,-10,4228.588462,2355.815385,2513.437721,35569580942,1.794957487,0.274964573
-24,-3,-10,4267.46,2534.84,2522.353211,39785625970,1.683522431,0.227408692
-23,-3,-10,4245.58,2519.56,2517.334862,39253556364,1.685048183,0.228170365
-22,-3,-10,4219.7,2500.7,2511.399083,38613693316,1.687407526,0.229341175
-21,-3,-10,4194.1,2482.7,2505.527523,38000106728,1.689330165,0.230289038
-20,-3,-10,4169.3,2466.9,2499.83945,37444257419,1.690096883,0.230665481
-19,-3,-10,4145.98,2454.42,2494.490826,36973654156,1.689189299,0.23021978
-18,-3,-10,4128.64,2448.24,2490.513761,36687481341,1.686370617,0.228827658
-17,-3,-10,4117.78,2446.94,2488.022936,36559241259,1.682828349,0.227061014
-16,-3,-10,4116.06,2449.46,2487.62844,36592209567,1.680394863,0.225836143
-15,-3,-10,4126.64,2453.6,2490.055046,36774140275,1.681871536,0.226580508
-14,-3,-10,4152.48,2456.88,2495.981651,37084068714,1.690143597,0.230688388
-13,-3,-10,4195.72,2458.44,2505.899083,37517987136,1.706659508,0.238587607
-12,-3,-10,4253.96,2458.14,2519.256881,38036534479,1.730560505,0.249353289
-11,-3,-10,4326.58,2457.3,2535.912844,38646524228,1.760704839,0.261914005
-10,-3,-10,4412.22,2456.92,2555.555046,39346288997,1.795833808,0.275282825
-9,-3,-10,4498.2,2456.84,2575.275229,40024931659,1.830888458,0.287428753
-8,-3,-10,4574.5,2456.78,2592.775229,40604697290,1.861990085,0.297325267
-7,-3,-10,4630.6,2456.8,2605.642202,41020409043,1.884809508,0.304114142
-6,-3,-10,4656.4,2457.5,2611.559633,41226817123,1.894771109,0.30696155
-5,-3,-10,4656.3,2459.48,2611.536697,41278913589,1.893205068,0.306518427
-4,-3,-10,4635.24,2463.5,2606.706422,41231498428,1.881566876,0.303172382
-3,-3,-10,4602.92,2468.5,2599.293578,41121903058,1.864662751,0.29814024
-2,-3,-10,4568.5,2473.22,2591.399083,40981843680,1.847187068,0.29271175
-1,-3,-10,4530.44,2474.78,2582.669725,40725639765,1.830643532,0.287347675
0,-3,-10,4490.32,2471.36,2573.46789,40323288577,1.816942898,0.282729752
1,-3,-10,4451.82,2463.3,2564.637615,39818508788,1.807258556,0.279364732
2,-3,-10,4413.26,2451.08,2555.793578,39215180738,1.800536906,0.276978185
3,-3,-10,4380.04,2438.28,2548.174312,38645445353,1.79636465,0.275475247
4,-3,-10,4354.42,2428.8,2542.298165,38218487688,1.792827734,0.274187998
5,-3,-10,4334.42,2425.24,2537.711009,37976017121,1.787212812,0.272119208
6,-3,-10,4318.44,2430.02,2534.045872,37957132063,1.777121176,0.268321127
7,-3,-10,4301.3,2443.2,2530.114679,38114695980,1.760518991,0.261839792
8,-3,-10,4286.8,2463.2,2526.788991,38436034419,1.740337772,0.253545927
9,-3,-10,4276.8,2487.0,2524.495413,38865504772,1.719662244,0.244537997
10,-3,-10,4274.96,2510.156,2524.073394,39343107984,1.703065467,0.236901923
11,-3,-10,4292.476,2530.42,2528.090826,39940951359,1.696349223,0.233702696
12,-3,-10,4331.812,2543.892,2537.112844,40612820052,1.702828579,0.23679018
13,-3,-10,4385.208,2547.48,2549.359633,41206032327,1.721390551,0.245311883
14,-3,-10,4448.268,2541.272,2563.822936,41649778765,1.750410031,0.257744341
15,-3,-10,4506.976,2524.532,2577.288073,41767244417,1.785271884,0.271396771
16,-3,-10,4546.164,2497.844,2586.276147,41431274017,1.820035198,0.283786413
17,-3,-10,4566.532,2465.996,2590.947706,40781575222,1.851800246,0.294167883
18,-3,-10,4561.323077,2432.469231,2589.752999,39880373600,1.87518223,0.301296216
19,-3,-10,4530.0,2398.88,2582.568807,38793327109,1.888381245,0.305142957
20,-3,-10,4477.14,2374.4,2570.444954,37803898758,1.885587938,0.304339122
21,-3,-10,4408.2,2357.4,2554.633028,36904523382,1.869941461,0.299734132
22,-3,-10,4332.2,2347.9,2537.201835,36143212185,1.845138209,0.292059588
23,-3,-10,4259.3,2346.5,2520.481651,35586357445,1.815171532,0.282120617
24,-3,-10,4202.530769,2354.792308,2507.461186,35348739681,1.784671521,0.27117254
-24,-2,-10,4268.04,2533.46,2522.486239,39762949295,1.684668398,0.227981106
-23,-2,-10,4250.1,2517.04,2518.37156,39246264251,1.688530973,0.229895712
-22,-2,-10,4227.3,2497.3,2513.142202,38617598153,1.692748168,0.231960451
-21,-2,-10,4204.3,2478.7,2507.866972,38015683703,1.69617138,0.233617099
-20,-2,-10,4181.7,2462.7,2502.683486,37475782986,1.698014374,0.234501924
-19,-2,-10,4160.76,2450.06,2497.880734,37023957498,1.698227799,0.234604071
-18,-2,-10,4146.06,2443.46,2494.509174,36754640378,1.696798802,0.233918878
-17,-2,-10,4138.66,2441.52,2492.811927,36647241383,1.695116157,0.23310826
-16,-2,-10,4142.1,2442.92,2493.600917,36707167311,1.695552863,0.233319041
-15,-2,-10,4158.98,2445.88,2497.472477,36922690301,1.700402309,0.235641083
-14,-2,-10,4192.32,2447.86,2505.119266,37267299770,1.712646965,0.241356072
-13,-2,-10,4243.32,2448.46,2516.816514,37733637655,1.733056697,0.250434931
-12,-2,-10,4307.2,2447.82,2531.46789,38268370919,1.759606507,0.261474855
-11,-2,-10,4383.0,2447.08,2548.853211,38876805051,1.791114308,0.273560002
-10,-2,-10,4468.2,2447.34,2568.394495,39557086748,1.825737331,0.285712768
-9,-2,-10,4549.46,2448.06,2587.03211,40193395636,1.858393994,0.296220147
-8,-2,-10,4616.5,2448.78,2602.408257,40706196391,1.885224479,0.304234129
-7,-2,-10,4660.5,2449.5,2612.5,41042549118,1.90263319,0.309161256
-6,-2,-10,4674.6,2450.9,2615.733945,41180759812,1.907299359,0.310447443
-5,-2,-10,4665.0,2453.68,2613.53211,41186718778,1.901225914,0.308770546
-4,-2,-10,4638.44,2458.3,2607.440367,41117402044,1.886848635,0.304702588
-3,-2,-10,4603.42,2463.52,2599.408257,40995862113,1.868635124,0.299341618
-2,-2,-10,4567.62,2467.9,2591.197248,40838711740,1.850812432,0.293857502
-1,-2,-10,4528.82,2468.54,2582.298165,40555870508,1.834614793,0.288656022
0,-2,-10,4488.3,2464.12,2573.004587,40128315625,1.821461617,0.284270974
1,-2,-10,4449.98,2455.4,2564.215596,39611754395,1.812323858,0.281135429
2,-2,-10,4412.86,2443.18,2555.701835,39022784898,1.806195205,0.278990005
3,-2,-10,4382.48,2431.38,2548.733945,38501533432,1.802466089,0.277667501
4,-2,-10,4361.12,2423.84,2543.834862,38155268065,1.799260677,0.276520231
5,-2,-10,4346.58,2422.74,2540.5,38014705579,1.794076129,0.274643739
6,-2,-10,4336.22,2430.56,2538.123853,38113556163,1.784041538,0.270936854
7,-2,-10,4324.1,2446.3,2535.344037,38375541910,1.767608225,0.26464373
8,-2,-10,4313.7,2467.7,2532.958716,38770485697,1.748065,0.256777545
9,-2,-10,4306.4,2491.4,2531.284404,39231192835,1.728506061,0.248457188
10,-2,-10,4305.316,2513.0,2531.03578,39691822940,1.713217668,0.241617394
11,-2,-10,4322.212,2530.796,2534.911009,40237181932,1.707846859,0.239140537
12,-2,-10,4358.884,2541.276,2543.322018,40817317355,1.715234394,0.242537319
13,-2,-10,4407.264,2541.264,2554.418349,41272977995,1.734280264,0.250962286
14,-2,-10,4463.944,2531.244,2567.418349,41553912711,1.763537612,0.263040465
15,-2,-10,4515.04,2510.992,2579.137615,41503232763,1.79811007,0.276106018
16,-2,-10,4545.876,2481.712,2586.210092,41021905027,1.831750018,0.28771355
17,-2,-10,4557.66,2448.696,2588.912844,40270887628,1.861260034,0.297101713
18,-2,-10,4543.061538,2415.638462,2585.564573,39315662038,1.880687698,0.30291576
19,-2,-10,4501.96,2383.74,2576.137615,38211749657,1.888612013,0.305209124
20,-2,-10,4442.24,2361.64,2562.440367,37244118330,1.880997951,0.303006382
21,-2,-10,4370.8,2347.7,2546.055046,36408763847,1.861737019,0.29724782
22,-2,-10,4298.4,2341.5,2529.449541,35752477765,1.835746316,0.289026379
23,-2,-10,4233.0,2343.6,2514.449541,35327027514,1.806195597,0.278990143
24,-2,-10,4185.669231,2355.015385,2503.59386,35224068757,1.777342627,0.268405596
-24,-1,-10,4275.86,2531.54,2524.279817,39800911009,1.689035133,0.230143949
-23,-1,-10,4261.24,2514.02,2520.926606,39292302646,1.694990493,0.233047555
-22,-1,-10,4240.9,2493.4,2516.261468,38666671703,1.700850245,0.235853859
-21,-1,-10,4220.0,2474.3,2511.46789,38071889247,1.705532878,0.238061141
-20,-1,-10,4199.5,2457.9,2506.766055,37541432688,1.708572359,0.239477429
-19,-1,-10,4181.08,2445.0,2502.541284,37106301972,1.71005317,0.240162803
-18,-1,-10,4169.42,2437.76,2499.866972,36851509627,1.710348845,0.240299292
-17,-1,-10,4166.26,2434.74,2499.142202,36760848234,1.711172446,0.240678849
-16,-1,-10,4175.98,2434.88,2501.37156,36850721947,1.71506604,0.242460734
-15,-1,-10,4200.4,2436.4,2506.972477,37099028427,1.724019044,0.246481373
-14,-1,-10,4242.28,2437.38,2516.577982,37484531864,1.740508251,0.253617993
-13,-1,-10,4301.46,2437.28,2530.151376,37982580101,1.764860828,0.263563616
-12,-1,-10,4370.44,2436.8,2545.972477,38533875326,1.793516087,0.274439477
-11,-1,-10,4447.26,2436.72,2563.591743,39134692160,1.825100955,0.285499187
-10,-1,-10,4528.44,2437.96,2582.211009,39779384780,1.857471,0.295934902
-9,-1,-10,4600.22,2439.76,2598.674312,40351547782,1.885521527,0.304319945
-8,-1,-10,4652.96,2441.42,2610.770642,40772810374,1.905841682,0.310047176
-7,-1,-10,4680.7,2442.9,2617.133028,41008340399,1.916042409,0.312819506
-6,-1,-10,4681.0,2444.9,2617.201835,41064436214,1.914597734,0.312430915
-5,-1,-10,4661.8,2448.08,2612.798165,41013817786,1.904267834,0.309613453
-4,-1,-10,4630.84,2453.0,2605.697248,40921751327,1.88782715,0.304983936
-3,-1,-10,4594.5,2458.2,2597.362385,40790786821,1.869050525,0.29946657
-2,-1,-10,4558.3,2462.1,2589.059633,40619119225,1.851387027,0.294038139
-1,-1,-10,4519.9,2462.08,2580.252294,40324111813,1.835805498,0.28904572
0,-1,-10,4480.66,2456.98,2571.252294,39891852596,1.823645288,0.285009313
1,-1,-10,4444.56,2448.24,2562.972477,39394778423,1.815410254,0.282202872
2,-1,-10,4411.68,2436.72,2555.431193,38858420509,1.81049936,0.280500347
3,-1,-10,4387.1,2426.5,2549.793578,38421814592,1.807995055,0.279623661
4,-1,-10,4372.46,2421.32,2546.43578,38184654621,1.805816662,0.278856351
5,-1,-10,4365.22,2423.14,2544.775229,38171017806,1.80147247,0.277312912
6,-1,-10,4361.56,2433.82,2543.93578,38392925115,1.792063505,0.273908253
7,-1,-10,4354.8,2451.5,2542.385321,38749641080,1.776381807,0.268038737
8,-1,-10,4348.5,2473.4,2540.940367,39199855470,1.758106251,0.260872824
9,-1,-10,4343.7,2496.4,2539.83945,39678316396,1.739985579,0.253396935
10,-1,-10,4342.44,2515.984,2539.550459,40103682905,1.725941023,0.247330856
11,-1,-10,4357.612,2531.352,2543.030275,40585882089,1.72145636,0.245341273
12,-1,-10,4390.488,2538.744,2550.570642,41059506215,1.729393747,0.24884503
13,-1,-10,4432.6,2535.048,2560.229358,41362392557,1.74852705,0.256968543
14,-1,-10,4482.188,2521.148,2571.602752,41471819815,1.777836129,0.268593651
15,-1,-10,4525.444,2497.324,2581.523853,41250255010,1.81211729,0.281063679
16,-1,-10,4548.372,2465.708,2586.782569,40635303850,1.844651516,0.291904175
17,-1,-10,4552.408,2431.824,2587.708257,39798917268,1.872013764,0.300354214
18,-1,-10,4529.723077,2399.676923,2582.505293,38811811916,1.887638721,0.304929809
19,-1,-10,4480.92,2370.02,2571.311927,37719368090,1.890667589,0.30579688
20,-1,-10,4416.8,2350.54,2556.605505,36794781689,1.879057578,0.302438492
21,-1,-10,4344.7,2339.8,2540.068807,36037410236,1.856868108,0.295748227
22,-1,-10,4276.3,2336.9,2524.380734,35487723107,1.829902863,0.287102181
23,-1,-10,4217.4,2342.1,2510.87156,35177720369,1.800691687,0.27703362
24,-1,-10,4177.415385,2356.203846,2501.700776,35186086839,1.772943114,0.266717849
-24,0,-10,4290.44,2528.76,2527.623853,39885991977,1.69665765,0.233851037
-23,0,-10,4278.02,2510.22,2524.775229,39373661837,1.704241063,0.237455299
-22,0,-10,4259.4,2489.0,2520.504587,38747665679,1.711289675,0.240732799
-21,0,-10,4239.9,2469.4,2516.03211,38151754757,1.716975784,0.243327258
-20,0,-10,4221.0,2452.6,2511.697248,37624677645,1.721030743,0.245151094
-19,0,-10,4205.02,2439.14,2508.03211,37197672343,1.723976484,0.246462507
-18,0,-10,4196.5,2431.08,2506.077982,36952392139,1.726187538,0.247439468
-17,0,-10,4197.78,2427.02,2506.37156,36877577551,1.729602558,0.248936118
-16,0,-10,4214.16,2425.8,2510.12844,36992857495,1.737224833,0.252223806
-15,0,-10,4246.16,2426.16,2517.46789,37272559367,1.750156626,0.257640177
-14,0,-10,4296.32,2426.24,2528.972477,37690629360,1.770772883,0.265877772
-13,0,-10,4362.74,2426.02,2544.206422,38219286636,1.798311638,0.276178674
-12,0,-10,4435.14,2426.04,2560.811927,38780977265,1.828139684,0.286515892
-11,0,-10,4510.72,2426.96,2578.146789,39369668208,1.858588522,0.296280182
-10,0,-10,4584.38,2429.46,2595.041284,39968639310,1.886995464,0.304744847
-9,0,-10,4643.56,2432.56,2608.614679,40470026584,1.908918999,0.310890566
-8,0,-10,4679.84,2435.14,2616.93578,40792774107,1.921795051,0.314353877
-7,0,-10,4690.9,2437.4,2619.472477,40930792732,1.924550751,0.315081617
-6,0,-10,4678.3,2439.8,2616.582569,40907840612,1.917493237,0.313208429
-5,0,-10,4650.58,2443.22,2610.224771,40803973380,1.903463462,0.309391157
-4,0,-10,4615.78,2448.04,2602.243119,40681501332,1.885500237,0.304313796
-3,0,-10,4578.32,2452.98,2593.651376,40535045929,1.86643185,0.29867673
-2,0,-10,4541.84,2456.4,2585.284404,40348667418,1.84898225,0.293280403
-1,0,-10,4504.42,2456.02,2576.701835,40052586670,1.834032296,0.288464948
0,0,-10,4467.74,2450.96,2568.288991,39642609459,1.822853086,0.284741938
1,0,-10,4435.92,2442.82,2560.990826,39195386202,1.815901294,0.282371908
2,0,-10,4409.66,2432.8,2554.96789,38748436402,1.81258632,0.281226539
3,0,-10,4393.0,2424.62,2551.146789,38422862029,1.811830307,0.280963931
4,0,-10,4386.52,2421.92,2549.66055,38308176354,1.811174605,0.280735745
5,0,-10,4387.16,2426.3,2549.807339,38417520246,1.808168817,0.279684677
6,0,-10,4390.02,2439.1,2550.463303,38744341852,1.799852405,0.276732756
7,0,-10,4388.2,2457.9,2550.045872,39173904338,1.785345213,0.271424134
8,0,-10,4385.4,2479.7,2549.40367,39660445940,1.768520386,0.265000528
9,0,-10,4382.4,2501.4,2548.715596,40135815013,1.751978892,0.25838758
10,0,-10,4380.532,2519.104,2548.287156,40523162065,1.738924634,0.252947202
11,0,-10,4393.56,2532.084,2551.275229,40937217394,1.735155706,0.251338461
12,0,-10,4422.428,2536.572,2557.89633,41305093113,1.743466379,0.254862909
13,0,-10,4458.512,2529.384,2566.172477,41461653689,1.762686883,0.262703102
14,0,-10,4501.552,2511.892,2576.044037,41412117163,1.792096157,0.273920217
15,0,-10,4538.084,2485.032,2584.422936,41044047026,1.826167228,0.285856851
16,0,-10,4554.548,2451.576,2588.199083,40321446878,1.857804123,0.296037927
17,0,-10,4553.04,2417.28,2587.853211,39429067372,1.883538523,0.303745892
18,0,-10,4524.807692,2386.330769,2581.377911,38435589218,1.896136005,0.307346402
19,0,-10,4471.18,2358.96,2569.077982,37374079555,1.895403059,0.307139894
20,0,-10,4404.42,2341.96,2553.766055,36499192398,1.880655519,0.302906357
21,0,-10,4332.2,2333.9,2537.201835,35809753646,1.85620635,0.295543002
22,0,-10,4266.6,2333.6,2522.155963,35342052393,1.828333905,0.286580604
23,0,-10,4212.3,2341.2,2509.701835,35119644657,1.799205536,0.276500409
24,0,-10,4177.35,2357.092308,2501.68578,35204941959,1.772247097,0.266448972
-24,1,-10,4311.98,2524.9,2532.56422,40011874960,1.707782486,0.23911061
-23,1,-10,4300.68,2505.52,2529.972477,39486522876,1.716482008,0.24310368
-22,1,-10,4283.0,2483.8,2525.917431,38852856823,1.724373943,0.24663859
-21,1,-10,4264.5,2463.7,2521.674312,38250419340,1.730933149,0.249515258
-20,1,-10,4246.9,2446.4,2517.637615,37720328455,1.735979398,0.251691536
-19,1,-10,4233.18,2432.34,2514.490826,37297016588,1.740373468,0.253561019
-18,1,-10,4227.9,2423.3,2513.279817,37055969369,1.744686997,0.255373552
-17,1,-10,4234.02,2418.02,2514.683486,36992444291,1.7510277,0.257997927
-16,1,-10,4257.38,2415.54,2520.041284,37131399272,1.762496171,0.262627364
-15,1,-10,4297.18,2414.82,2529.169725,37438360177,1.779503234,0.269227051
-14,1,-10,4355.02,2414.44,2542.43578,37886510644,1.803739169,0.278120458
-13,1,-10,4427.48,2414.38,2559.055046,38438577690,1.83379584,0.288387303
-12,1,-10,4501.58,2415.26,2576.050459,39007373059,1.863807623,0.297880074
-11,1,-10,4573.22,2417.52,2592.481651,39578485232,1.891698931,0.30609068
-10,1,-10,4635.84,2421.54,2606.844037,40122572536,1.914418098,0.312382504
-9,1,-10,4679.14,2425.98,2616.775229,40540376695,1.928762809,0.316184984
-8,1,-10,4697.52,2429.68,2620.990826,40766771457,1.933390405,0.31738485
-7,1,-10,4691.7,2432.6,2619.655963,40806112435,1.928677136,0.316162649
-6,1,-10,4667.4,2435.3,2614.082569,40710389297,1.916560588,0.312958566
-5,1,-10,4632.2,2438.64,2606.009174,40551351220,1.899501361,0.308289958
-4,1,-10,4593.82,2443.16,2597.206422,40393984512,1.880278001,0.302795987
-3,1,-10,4555.06,2447.58,2588.316514,40222890417,1.861046421,0.297036224
-2,1,-10,4518.38,2450.54,2579.90367,40022026388,1.843830339,0.291641518
-1,1,-10,4482.66,2450.18,2571.711009,39739151525,1.829522729,0.286976004
0,1,-10,4449.98,2445.76,2564.215596,39376719418,1.819467159,0.283592947
1,1,-10,4424.38,2439.04,2558.344037,39013670247,1.813984191,0.281710734
2,1,-10,4406.94,2431.06,2554.344037,38685450293,1.812764802,0.28128846
3,1,-10,4400.12,2425.42,2552.779817,38497173358,1.814168268,0.281774362
4,1,-10,4403.0,2425.52,2553.440367,38521845047,1.815280847,0.282158289
5,1,-10,4411.88,2432.14,2555.477064,38749842313,1.813990971,0.281713078
6,1,-10,4421.04,2446.36,2557.577982,39163899625,1.807191092,0.279340989
7,1,-10,4423.6,2465.5,2558.165138,39643571789,1.794199959,0.274688862
8,1,-10,4423.7,2486.5,2558.188073,40144374718,1.77908707,0.269069203
9,1,-10,4421.9,2506.7,2557.775229,40605203793,1.764032393,0.263236308
10,1,-10,4419.132,2522.528,2557.140367,40950111647,1.751866382,0.258341545
11,1,-10,4429.868,2533.216,2559.602752,41295047052,1.748713098,0.25704538
12,1,-10,4454.808,2534.736,2565.322936,41555188734,1.75750374,0.260630335
13,1,-10,4485.104,2524.18,2572.27156,41570189363,1.77685585,0.268219856
14,1,-10,4522.08,2503.3,2580.752294,41371330401,1.806447489,0.279079006
15,1,-10,4552.876,2473.712,2587.815596,40873684099,1.840503664,0.290571858
16,1,-10,4564.404,2438.932,2590.459633,40069533614,1.871476532,0.300193765
17,1,-10,4559.352,2404.76,2589.300917,39149941424,1.89596966,0.307299566
18,1,-10,4527.830769,2375.192308,2582.071277,38170209722,1.906300704,0.310173369
19,1,-10,4471.58,2350.1,2569.169725,37153224571,1.902719033,0.309185047
20,1,-10,4403.48,2335.24,2553.550459,36327490397,1.885664857,0.30436133
21,1,-10,4331.1,2329.3,2536.949541,35692365444,1.85939982,0.296530246
22,1,-10,4267.2,2331.1,2522.293578,35288490090,1.8305521,0.287317395
23,1,-10,4215.7,2340.5,2510.481651,35129185164,1.801196326,0.277214199
24,1,-10,4184.215385,2357.557692,2503.260409,35268485446,1.774809328,0.267436252
-24,2,-10,4337.04,2519.94,2538.311927,40140840565,1.721088597,0.245176959
-23,2,-10,4325.96,2500.02,2535.770642,39598926404,1.730370157,0.249270487
-22,2,-10,4308.5,2477.9,2531.766055,38952132392,1.738770733,0.25288185
-21,2,-10,4290.4,2457.5,2527.614679,38341320300,1.745839268,0.25585398
-20,2,-10,4273.8,2439.7,2523.807339,37804574758,1.751772759,0.258303227
-19,2,-10,4262.16,2424.88,2521.137615,37378260005,1.75767873,0.260700804
-18,2,-10,4259.94,2415.0,2520.62844,37140396347,1.763950311,0.263203837
-17,2,-10,4270.58,2408.82,2523.068807,37088651143,1.772892952,0.266698488
-16,2,-10,4300.44,2405.34,2529.917431,37247794305,1.787871985,0.2723637
-15,2,-10,4346.86,2404.0,2540.56422,37577957256,1.808178037,0.279687914
-14,2,-10,4410.5,2403.48,2555.16055,38046437234,1.835047514,0.288797782
-13,2,-10,4486.56,2403.9,2572.605505,38612728982,1.866367153,0.298657152
-12,2,-10,4559.78,2405.78,2589.399083,39179357932,1.895343714,0.307123157
-11,2,-10,4625.02,2409.34,2604.362385,39723643026,1.919621141,0.313776469
-10,2,-10,4674.64,2414.82,2615.743119,40208014695,1.935813021,0.318007903
-9,2,-10,4701.68,2420.5,2621.944954,40545001731,1.942441644,0.319695038
-8,2,-10,4703.44,2425.2,2622.348624,40685117803,1.939402936,0.318924802
-7,2,-10,4683.4,2428.6,2617.752294,40640528550,1.928436136,0.316099796
-6,2,-10,4649.7,2431.5,2610.022936,40484775161,1.912276373,0.311803739
-5,2,-10,4608.84,2434.48,2600.651376,40274955344,1.89315172,0.306503303
-4,2,-10,4567.64,2438.4,2591.201835,40079477450,1.873211942,0.3007113
-3,2,-10,4527.8,2442.24,2582.06422,39883241728,1.853953747,0.294841873
-2,2,-10,4491.58,2444.8,2573.756881,39673950681,1.837197317,0.28949974
-1,2,-10,4458.82,2444.58,2566.243119,39416549433,1.82396158,0.285115911
0,2,-10,4431.54,2441.24,2559.986239,39122842967,1.815282397,0.282158824
